userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment,polarity
edy antidotes,cannot login bonuslink to redeem. useless,1,0,1.2.1,2024-02-13 17:03:25,,,1.2.1,cannot login bonuslink to redeem useless,Negative,-0.5
abbas abdillah,"It is not as good as Setel app. It need to allow to direct link with e-wallet app and one click payment process to pay fuel. If it is like this, it is better to use card at pump terminal directly.",1,11,1.2.1,2024-02-13 08:37:31,,,1.2.1,it is not as good as setel app it need to allow to direct link with ewallet app and one click payment process to pay fuel if it is like this it is better to use card at pump terminal directly,Positive,0.35
C G,"Lousy app, keep connecting no way. Can't even make payment. After 5mins wait then ask the credit card number again which already setup in the app but can't autopay. Have to rekey in all particular. Really suck compare to other petrol apps such as setel. Immediately top up and make payment within few seconds.",1,67,1.2.1,2024-02-12 14:17:20,,,1.2.1,lousy app keep connecting no way cant even make payment after mins wait then ask the credit card number again which already setup in the app but cant autopay have to rekey in all particular really suck compare to other petrol apps such as setel immediately top up and make payment within few seconds,Neutral,0.005952380952380947
Billy Goh,"I use the app pump rm60 pay via credit card save in the app, but I never got the rm5 shell voucher!!! There's no clear instructions how to trace/track it. Going to uninstall, stick back with blink & TnG better, more bonus link points & clear step by step instructions also can trace/track all rewards status include pass rewards.",1,17,1.2.1,2024-02-12 06:26:26,,,1.2.1,i use the app pump rm pay via credit card save in the app but i never got the rm shell voucher theres no clear instructions how to tracetrack it going to uninstall stick back with blink tng better more bonus link points clear step by step instructions also can tracetrack all rewards status include pass rewards,Positive,0.21000000000000002
Rush Tinggi,Not easy to use. Lousy apps.,1,0,1.2.1,2024-02-11 12:49:41,,,1.2.1,not easy to use lousy apps,Negative,-0.35833333333333334
Antony Santosh,Useless app. You never get OTP,1,0,1.2.1,2024-02-10 16:18:04,,,1.2.1,useless app you never get otp,Negative,-0.5
Jerry Loi,No bonus link can't use... Zzzzz,1,0,,2024-02-10 13:01:49,,,,no bonus link cant use zzzzz,Neutral,0.0
Sridhar A,Not working,1,0,1.0.5(18),2024-02-09 17:38:56,,,1.0.5(18),not working,Neutral,0.0
Johan Minhat,Tolol.. minimum rm10..moto xleh guna apps ngok ni,1,0,1.2.1,2024-02-08 22:50:26,,,1.2.1,tolol minimum rmmoto xleh guna apps ngok ni,Neutral,0.0
Tom Richard,"Tolong di adjust lagi rewardnya, masa musti transaksi 3.3Juta dlu baru dapet 2Liter bensin, yang bener aja rugi donk",1,0,1.2.1,2024-02-06 20:45:34,,,1.2.1,tolong di adjust lagi rewardnya masa musti transaksi juta dlu baru dapet liter bensin yang bener aja rugi donk,Neutral,0.0
Ashok Prince,Useless app pay using visa and the amount is not refunded should learn to develop their app from sette petronas. International company but the app so china man style.,1,1,1.2.1,2024-02-06 16:28:09,,,1.2.1,useless app pay using visa and the amount is not refunded should learn to develop their app from sette petronas international company but the app so china man style,Negative,-0.25
Pushkar Vaidya,Bad service experience. Fuel is around 16- 18 Rupees higher than regular fuel. On the top of it rude behavior of staff. Not at all customer centric approach.,1,0,1.2.0,2024-02-06 00:08:53,,,1.2.0,bad service experience fuel is around rupees higher than regular fuel on the top of it rude behavior of staff not at all customer centric approach,Neutral,-0.04166666666666664
Shoou Shinn Lim,"Always encounter technical problem after pressing confirm payment button, so what's the purpose of this app?",1,2,1.2.1,2024-02-04 17:54:56,,,1.2.1,always encounter technical problem after pressing confirm payment button so whats the purpose of this app,Neutral,0.0
Daniel,"point saya berkurang padahal saya ga pake dan ga ditukarkan. karyawan nya bilang mau bantu saya untuk komplain ke cs tapi sampe skrg tidak dihubungi sudah 2 minggu. tidak ada pertanggung jawaban, percuma saya ngumpulin point. bad service.",1,0,1.2.0,2024-02-03 13:45:52,,,1.2.0,point saya berkurang padahal saya ga pake dan ga ditukarkan karyawan nya bilang mau bantu saya untuk komplain ke cs tapi sampe skrg tidak dihubungi sudah minggu tidak ada pertanggung jawaban percuma saya ngumpulin point bad service,Negative,-0.6999999999999998
CK Y,"Gas station asked me to download app to change pin for my current physical BL card... But signing in just assigned me a fresh account with no way to link back my current account... Pretty much useless and no way to redeem my point... First TM, now this company... What a dick",1,6,1.2.1,2024-02-03 08:17:53,,,1.2.1,gas station asked me to download app to change pin for my current physical bl card but signing in just assigned me a fresh account with no way to link back my current account pretty much useless and no way to redeem my point first tm now this company what a dick,Neutral,0.037500000000000006
Muhammed Rashid,Can't sign in Galaxy s24,1,0,1.2.1,2024-02-02 11:16:42,,,1.2.1,cant sign in galaxy s,Neutral,0.0
Danishhh,Debit card payment slow and take time. Please add other payment that faster,1,0,1.2.0,2024-02-02 07:44:13,,,1.2.0,debit card payment slow and take time please add other payment that faster,Negative,-0.21250000000000002
Mohd Farhan Sharafuddin Mohd,"Bodo giler punya app..claim evoucher takde pape jadi..kalau ko dah bayar tapi pump rosak, burn duit tu",1,0,,2024-01-31 06:26:50,,,,bodo giler punya appclaim evoucher takde pape jadikalau ko dah bayar tapi pump rosak burn duit tu,Neutral,0.0
Kishan Mehta,Oj,1,0,1.2.0,2024-01-30 00:22:13,,,1.2.0,oj,Neutral,0.0
Sri Jeeva S.S.,Always having problems with their OTP and no resolutions found. Other older reviews complain about the same problem. But they respond as though the problem has never occurred before. Disappointing.,1,2,1.2.0,2024-01-29 13:42:23,,,1.2.0,always having problems with their otp and no resolutions found other older reviews complain about the same problem but they respond as though the problem has never occurred before disappointing,Negative,-0.13958333333333334
TCK Thangappan,Very bad,1,0,1.2.0,2024-01-29 05:32:28,Thank you for raising this concern. We would like to hear more about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650.,2024-01-30 19:30:28,1.2.0,very bad,Negative,-0.9099999999999998
Vedang Shukla,Very poor service provide by staff .Coin system is very bad .not satisfied by service & staff is not supporting.,1,0,1.2.0,2024-01-28 21:22:25,,,1.2.0,very poor service provide by staff coin system is very bad not satisfied by service staff is not supporting,Negative,-0.45124999999999993
Sam Eric,Unable to customize the amount i want to pump What a noob app,1,0,1.2.0,2024-01-27 08:46:04,,,1.2.0,unable to customize the amount i want to pump what a noob app,Negative,-0.5
Mukmin Empire,"Loading... Ambil masa terlalu lama untuk pembayaran dan nak isi petrol. Tak friendly user seperti PETRONAS ""SETEL""",1,0,1.2.0,2024-01-27 06:44:13,,,1.2.0,loading ambil masa terlalu lama untuk pembayaran dan nak isi petrol tak friendly user seperti petronas setel,Positive,0.375
JH Tan,"Lousy, stuck at redemption page forever",1,0,1.2.0,2024-01-26 16:21:34,,,1.2.0,lousy stuck at redemption page forever,Negative,-0.5
Aufa Darmi,Cannot login. Cannot generate OTP Is it because latest update?,1,0,1.2.0,2024-01-26 03:06:56,,,1.2.0,cannot login cannot generate otp is it because latest update,Positive,0.5
Prince Vadher,Fake 🤥,1,0,1.2.0,2024-01-25 09:33:47,,,1.2.0,fake,Negative,-0.5
shaikh Azrudin,Bad application my point are nill and block my all contacts,1,0,,2024-01-24 18:02:17,,,,bad application my point are nill and block my all contacts,Negative,-0.6999999999999998
AKIL ANSARI,"Dah redeem point, nak guna xboleh. Dah expired voucher suruh pulak snap voucher tu..celah mn nak dpt. Point kna tolak, voucher xdpt guna. Tuii!!",1,0,1.2.0,2024-01-22 07:00:08,,,1.2.0,dah redeem point nak guna xboleh dah expired voucher suruh pulak snap voucher tucelah mn nak dpt point kna tolak voucher xdpt guna tuii,Neutral,0.0
YW Wong,"I want to change my card!! It create a digital card for me,I didn't stand a chance to sign up for my old bonus link card.",1,0,1.2.0,2024-01-21 20:57:30,,,1.2.0,i want to change my card it create a digital card for mei didnt stand a chance to sign up for my old bonus link card,Neutral,0.05
Mohd Hairulzaid Ab Wahab,Stupid apps,1,0,1.2.0,2024-01-21 16:59:27,,,1.2.0,stupid apps,Negative,-0.7999999999999999
MetrosDaily,Freezing again and again,1,0,,2024-01-21 16:58:27,,,,freezing again and again,Neutral,0.0
Randy Choo,useless apps....too many steps to make payment before filling ... might as well use credit card,1,0,1.2.0,2024-01-20 21:26:06,,,1.2.0,useless appstoo many steps to make payment before filling might as well use credit card,Neutral,0.0
Mohd Faizul Afzan Bin Mamat,Sistem yang tidak berfungsi walau berkali-kali saya cuba mengisinya. Tersekat dibahagian bonuslink.,1,0,1.2.0,2024-01-20 17:07:27,,,1.2.0,sistem yang tidak berfungsi walau berkalikali saya cuba mengisinya tersekat dibahagian bonuslink,Neutral,0.0
Itzgacha gurl,My brother got blamed by shell for stealing even if he was not in the video in the camera,1,0,,2024-01-19 20:48:21,,,,my brother got blamed by shell for stealing even if he was not in the video in the camera,Neutral,0.0
henry sutrisno,"BOROS !!!! KWALITAS BENSIN SHELL SEKARANG BOROS BANGET,BEDA DENGAN KWALITAS BENSIN SHELL DULU JAUH LEBIH IRIT BENSINNYA. SEMAKIN KEMARI KWALITASNYA SEMAKIN BURUK,BUKANNYA SEMAKIN BAGUS.PADAHAL DULU TERKENAL BAGUS DAN IRIT KWALITAS BENSINNYA",1,0,1.2.0,2024-01-18 20:45:49,,,1.2.0,boros kwalitas bensin shell sekarang boros bangetbeda dengan kwalitas bensin shell dulu jauh lebih irit bensinnya semakin kemari kwalitasnya semakin burukbukannya semakin baguspadahal dulu terkenal bagus dan irit kwalitas bensinnya,Neutral,0.0
Manditya Faizal,"I want to delete my account. To change the details and then back to create a new account. The problem is, I can't delete my account. It needs OTP to proceed. But everytime I get the OTP, it can' be use. It said expired or invalid. How can that be? It's only a few seconds after I received it and fill it. I tried to clear cache and data and signout signin again but the problem is not unclear. Please fix it!",1,17,1.2.0,2024-01-18 15:22:54,,,1.2.0,i want to delete my account to change the details and then back to create a new account the problem is i cant delete my account it needs otp to proceed but everytime i get the otp it can be use it said expired or invalid how can that be its only a few seconds after i received it and fill it i tried to clear cache and data and signout signin again but the problem is not unclear please fix it,Neutral,0.007272727272727273
Kelvin Poh,"The recent update caused the app to hang when accessing the gift catalog for redemption, reinstalling it causes it to be stuck at the sign up log in screen, where the buttons are greyed out and tapping the screen shows a select a country alert but there's no menu for me to interact with. Update: turns out when I'm on mobile the shell app takes forever to load, my mobile data is working alright with all other apps except for shell.",1,34,1.2.0,2024-01-17 11:01:04,,,1.2.0,the recent update caused the app to hang when accessing the gift catalog for redemption reinstalling it causes it to be stuck at the sign up log in screen where the buttons are greyed out and tapping the screen shows a select a country alert but theres no menu for me to interact with update turns out when im on mobile the shell app takes forever to load my mobile data is working alright with all other apps except for shell,Neutral,-0.0625
MOHD SYAFIQ,"Waste of time, 15 minute for payment approved? What? Apps very slow and lagging, cant detect my current location, need to onn off phone, you cant choose amount, still and too far to challenge Setel apps,",1,2,1.2.0,2024-01-15 11:43:09,,,1.2.0,waste of time minute for payment approved what apps very slow and lagging cant detect my current location need to onn off phone you cant choose amount still and too far to challenge setel apps,Negative,-0.12250000000000003
Hong Tan,"Not recommended, Not user friendly, pay at counter is faster then using this app.",1,3,1.2.0,2024-01-15 10:23:06,,,1.2.0,not recommended not user friendly pay at counter is faster then using this app,Positive,0.375
Ade Rachmawati,I can't login again. OTP code is not coming in my sms. I trying for half day to login. But til now I can't do it. Please help me. Thx u.,1,0,1.2.0,2024-01-14 20:32:00,,,1.2.0,i cant login again otp code is not coming in my sms i trying for half day to login but til now i cant do it please help me thx u,Negative,-0.16666666666666666
noorhaizan ali,"Several times Alafter I download Shell Asia, it cannot be ""open"". I cannot claim points or redeem ""goods"". Cannot even open the QR code.",1,0,1.2.0,2024-01-13 14:29:23,,,1.2.0,several times alafter i download shell asia it cannot be open i cannot claim points or redeem goods cannot even open the qr code,Neutral,0.0
Ahmad Fithri Azam Abdul Rahman,Very slow to buy petrol,1,1,1.2.0,2024-01-12 16:29:57,,,1.2.0,very slow to buy petrol,Negative,-0.39000000000000007
Zeta Leong,Stuck at the register page & can't register the account.,1,0,1.2.0,2024-01-11 21:43:41,,,1.2.0,stuck at the register page cant register the account,Neutral,0.0
Chwee T,"After sign out, cannot sign in. fix the bug!",1,0,1.2.0,2024-01-09 06:26:13,,,1.2.0,after sign out cannot sign in fix the bug,Neutral,0.0
TAUHEED NADAF,"When I fueled my vehicle with 4050/- (30-liter V-Petrol) of fuel, the reward was one cold coffee for 100/-. 😒 If I fuel up my vehicle with normal petrol, I will pay for the 30 liters of petrol at 3450 rupees. I will save 450 rupees.",1,0,,2024-01-05 06:29:24,,,,when i fueled my vehicle with liter vpetrol of fuel the reward was one cold coffee for if i fuel up my vehicle with normal petrol i will pay for the liters of petrol at rupees i will save rupees,Negative,-0.22499999999999998
Mustakim Najib,Can't sign in due to wrong bonuslink pin. Please disable bonus link sign in,1,0,,2024-01-02 04:13:31,,,,cant sign in due to wrong bonuslink pin please disable bonus link sign in,Negative,-0.3125
Collin Anthony,Unable to register after several attempts requesting OTP,1,0,,2024-01-01 16:03:28,,,,unable to register after several attempts requesting otp,Negative,-0.25
Turtly Blahaj,Unable to even choose a country,1,0,1.2.0,2024-01-01 01:01:14,,,1.2.0,unable to even choose a country,Negative,-0.5
Niranjan Shah,"15 percent price higher than the other fuel vendors, will not fill again.",1,0,1.2.0,2023-12-29 08:57:21,,,1.2.0,percent price higher than the other fuel vendors will not fill again,Neutral,0.0625
Marcus,doesn't work on S23 lol,1,0,1.2.0,2023-12-28 14:51:14,,,1.2.0,doesnt work on s lol,Positive,0.8
Ganesh Avhad,It's year end and can't use the point due to its delayed OTP receipt,1,0,1.2.0,2023-12-27 06:53:35,,,1.2.0,its year end and cant use the point due to its delayed otp receipt,Negative,-0.125
Mehul Aapa,Khoti che appp,1,0,1.1.1,2023-12-26 20:17:03,,,1.1.1,khoti che appp,Neutral,0.0
Christopher Simpson,I didn't receive my otp,1,0,1.2.0,2023-12-25 12:45:03,,,1.2.0,i didnt receive my otp,Neutral,0.0
Henry Erik Estrada,"It sucks and way long to go to same level as Setel. Often cant detect station. Also hold RM200 for full tank is ridiculous. Just check my credit card statement, you guys charged me full 200 RM while I only use 46 as shown in pump and app transaction.",1,2,1.2.0,2023-12-23 20:11:40,,,1.2.0,it sucks and way long to go to same level as setel often cant detect station also hold rm for full tank is ridiculous just check my credit card statement you guys charged me full rm while i only use as shown in pump and app transaction,Neutral,0.0023809523809523803
adi mardian,"Bintang 1 dulu, pelayanan petugas nya parah. Ngisi 3 liter lebih point yang dimasukin 1. Karena kesalahan petugasnya salah input pembayaran.",1,0,1.2.0,2023-12-23 11:57:44,,,1.2.0,bintang dulu pelayanan petugas nya parah ngisi liter lebih point yang dimasukin karena kesalahan petugasnya salah input pembayaran,Neutral,0.0
Rohidas Mali.,Not able to register whenever I try to enter OTP the it doesn't proceed,1,0,1.2.0,2023-12-23 11:04:52,,,1.2.0,not able to register whenever i try to enter otp the it doesnt proceed,Negative,-0.25
Tanveer pasha,Not good service,1,0,1.2.0,2023-12-21 13:18:31,,,1.2.0,not good service,Negative,-0.35
WanLuq,Useless app. Petronas Setel far way better. The developer should be sacked. Cause me miss point many times due to apps not responsive. Lemah!,1,1,1.2.0,2023-12-17 20:42:33,,,1.2.0,useless app petronas setel far way better the developer should be sacked cause me miss point many times due to apps not responsive lemah,Neutral,0.095
Rajkumar S,otp for redeeming points makes the app and points useless as waiting for otp looses time for us and nobody wants to spend time in busy fuel station waiting for an otp that can always get delayed due to many reasons. poor redemption experience,1,3,1.2.0,2023-12-16 09:25:56,,,1.2.0,otp for redeeming points makes the app and points useless as waiting for otp looses time for us and nobody wants to spend time in busy fuel station waiting for an otp that can always get delayed due to many reasons poor redemption experience,Neutral,0.03928571428571429
Mohd Saifuddin,"Take longer time to pay,better use direct debit card at the machine..feel risky to hold the phone while waiting for the OTP. Stupid appss..done uninstall",1,0,1.2.0,2023-12-14 08:19:23,,,1.2.0,take longer time to paybetter use direct debit card at the machinefeel risky to hold the phone while waiting for the otp stupid appssdone uninstall,Negative,-0.35
Hazmi Poisie Abdullah,Not functioning even already at shell station,1,0,1.2.0,2023-12-13 04:58:12,,,1.2.0,not functioning even already at shell station,Neutral,0.0
Aaron Blantocas,"""multiple stations found"" but doesn't show anything. Often have to retry more than 5 times and fails everytime",1,0,1.2.0,2023-12-10 14:45:34,,,1.2.0,multiple stations found but doesnt show anything often have to retry more than times and fails everytime,Neutral,0.0
Nur Nazihah,Worst app i have.. i never can used it if i want refill oil . The. App not ok manjang ..bodoh lain kli tak payah buat app klau x boleh guna jee asyik technical issue manjang . Buto,1,0,1.2.0,2023-12-10 14:31:23,,,1.2.0,worst app i have i never can used it if i want refill oil the app not ok manjang bodoh lain kli tak payah buat app klau x boleh guna jee asyik technical issue manjang buto,Negative,-0.4166666666666667
tegar fitriyana,"Cant receive otp,",1,0,1.2.0,2023-12-09 18:59:47,,,1.2.0,cant receive otp,Neutral,0.0
Ahmad Kamil,Why need to link with bonuslink? I cant proceed with registration because of bonuslink. Total useless,1,0,1.2.0,2023-12-06 15:04:02,,,1.2.0,why need to link with bonuslink i cant proceed with registration because of bonuslink total useless,Negative,-0.25
Muhammad Farouk Abu Hassan,"app registration palik bodoh aku pernah jumpa. link pulak dgn bonus link. nak registration sana pun kaluar ayat bodoh. opps! your virtual bonuslink card cloud not be generated. please try again. dkt sini pulak sama 2x5. apa lah bebal sangat it system ko buat. memang bodoh tu dah serap sampai tulang ea. aku pakai setel senang, mudah, friendly. kena app ko ni. betul minta orang maki je. memang aku tak isi minyak tempat ko ini. bodoh bahalol.",1,1,1.2.0,2023-12-06 11:50:45,,,1.2.0,app registration palik bodoh aku pernah jumpa link pulak dgn bonus link nak registration sana pun kaluar ayat bodoh opps your virtual bonuslink card cloud not be generated please try again dkt sini pulak sama x apa lah bebal sangat it system ko buat memang bodoh tu dah serap sampai tulang ea aku pakai setel senang mudah friendly kena app ko ni betul minta orang maki je memang aku tak isi minyak tempat ko ini bodoh bahalol,Positive,0.375
taurus amz,Payment process time is way too long and inconvenient. App developer should introduce in-app or e-wallet to make refuelling process faster. Try make it as convenient as Setel app,1,5,1.2.0,2023-12-06 11:03:30,,,1.2.0,payment process time is way too long and inconvenient app developer should introduce inapp or ewallet to make refuelling process faster try make it as convenient as setel app,Negative,-0.325
Prabhu Sandhiya,Super,1,0,1.1.1,2023-12-06 08:00:42,Thank you for the awesome feedback!,2023-12-07 21:11:27,1.1.1,super,Positive,0.3333333333333333
ziyad sama,"Useless, it takes 3 month fuel to get a cup of coffee",1,1,1.2.0,2023-12-05 06:55:42,,,1.2.0,useless it takes month fuel to get a cup of coffee,Negative,-0.5
Shiva Shankar,No use in this app,1,0,1.1.0,2023-12-04 23:44:47,,,1.1.0,no use in this app,Neutral,0.0
rdx raju,"When they have 24/7 petrol bunks , why the air feeling service not available in nights , so I need fill the petrol in sheel station but I need to search other private station to fill air for my vehicle, how bad it's .. worst",1,0,1.2.0,2023-12-02 02:23:04,,,1.2.0,when they have petrol bunks why the air feeling service not available in nights so i need fill the petrol in sheel station but i need to search other private station to fill air for my vehicle how bad its worst,Negative,-0.40499999999999997
Suman velu,This app is such a terrible app compared to setel. One payment method! Waiting for otp!,1,1,1.2.0,2023-11-30 22:40:37,,,1.2.0,this app is such a terrible app compared to setel one payment method waiting for otp,Negative,-0.5
Adrian Chai,Keep having technical issue and cannot proceed at all. Extremely inconvenient. Waste time and effort to even try.,1,7,1.2.0,2023-11-29 17:53:13,,,1.2.0,keep having technical issue and cannot proceed at all extremely inconvenient waste time and effort to even try,Negative,-0.26666666666666666
Deng Ting Koay,Unable to register as unable to receive otp Kindly look into this Is been pending for months Suspect the number of input screen not tally with the one show in otp screen,1,1,1.2.0,2023-11-28 08:37:14,,,1.2.0,unable to register as unable to receive otp kindly look into this is been pending for months suspect the number of input screen not tally with the one show in otp screen,Negative,-0.13333333333333333
Johnathan Ting,Unfortunately there is no function to add the amex card. Waste of time...rather pay using amex at the pump itself.,1,1,1.2.0,2023-11-27 16:01:48,,,1.2.0,unfortunately there is no function to add the amex card waste of timerather pay using amex at the pump itself,Negative,-0.35
Wai Lun Yan,"Not friendly user, Don't have alternatives for the payment method but only credit/debit cards, Should be enhance more payment method like ewallet for easier to make the payment when you have credit/debit card issues.",1,13,1.2.0,2023-11-25 09:29:41,,,1.2.0,not friendly user dont have alternatives for the payment method but only creditdebit cards should be enhance more payment method like ewallet for easier to make the payment when you have creditdebit card issues,Positive,0.10416666666666667
Abdul Hadi Bin Ismail,Not the best method for full tank filling. Also the steps took forever. Please add wallet as well. Please improve. P/S : Yang bagi 5* tu bot ke atau tak pernah pakai app Setel lol,1,0,,2023-11-25 07:49:59,,,,not the best method for full tank filling also the steps took forever please add wallet as well please improve ps yang bagi tu bot ke atau tak pernah pakai app setel lol,Positive,0.7166666666666668
Gopabandhu behera,Faltu app,1,0,,2023-11-23 20:25:33,,,,faltu app,Neutral,0.0
wan chot,Stupid application..menyusahkan💩💩💩,1,0,1.2.0,2023-11-23 17:28:16,,,1.2.0,stupid applicationmenyusahkan,Negative,-0.7999999999999999
Aditya Pratama,"scam promo for 1L coffee, sorry you lose one loyal costumer Shell Asia. Otw British Petroleum.",1,0,1.2.0,2023-11-19 20:38:39,,,1.2.0,scam promo for l coffee sorry you lose one loyal costumer shell asia otw british petroleum,Neutral,-0.05555555555555556
Hazlan Asseri,"Most garbage app. Telan duit aku, isi minyak tk boleh.. celaka",1,0,,2023-11-19 11:00:09,,,,most garbage app telan duit aku isi minyak tk boleh celaka,Positive,0.5
WRP Solutions,they charged me 40/- extra because their app failed to open. what a service.,1,0,1.2.0,2023-11-17 16:35:11,,,1.2.0,they charged me extra because their app failed to open what a service,Negative,-0.16666666666666666
Thilak Kumar M,Don't replace engine oil here.... They don't no how to loose a drain bolt and don't know correct oil filters which suits your car... I recently got replaced e-oil for my car and got wrong oil filter installed... E-oil got leaked... and after filling tyre pressure they don't fix neck cap properly... One neck cap missing... They are completely unprofessional in car E-oil replacement and other services. Even single Star is not eligible for there service...,1,0,,2023-11-17 12:54:47,,,,dont replace engine oil here they dont no how to loose a drain bolt and dont know correct oil filters which suits your car i recently got replaced eoil for my car and got wrong oil filter installed eoil got leaked and after filling tyre pressure they dont fix neck cap properly one neck cap missing they are completely unprofessional in car eoil replacement and other services even single star is not eligible for there service,Negative,-0.10916895604395603
Kordiark Lindworm コルヂアク,Never sent me an OTP message. Then blocked my number,1,0,,2023-11-14 16:30:22,,,,never sent me an otp message then blocked my number,Neutral,0.0
Vikas,Rewarding is a scam.,1,0,1.1.1,2023-11-14 14:05:49,Thank you for raising this concern. We would like to hear more about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650.,2023-11-15 15:10:31,1.1.1,rewarding is a scam,Positive,0.5
andy ng,Why force to link bonus link card and especially cant change card no. Then cannot use at all,1,0,1.2.0,2023-11-13 16:16:07,,,1.2.0,why force to link bonus link card and especially cant change card no then cannot use at all,Neutral,0.0
hadi zahid,What a crazy flow tell me bonus link blocked,1,0,,2023-11-12 16:15:13,,,,what a crazy flow tell me bonus link blocked,Negative,-0.6
PARMAR 007,Useless 🤬👎,1,0,1.2.0,2023-11-10 01:15:37,,,1.2.0,useless,Negative,-0.5
thit_d farah,IsNotReal,1,0,,2023-11-09 01:51:02,,,,isnotreal,Neutral,0.0
MOHAN KUMAR Y S,Can't redeem points for all the products which is available in shell select store..,1,0,1.1.1,2023-11-08 22:37:38,Thank you for raising this concern. We would like to hear more about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650.,2023-11-10 19:40:29,1.1.1,cant redeem points for all the products which is available in shell select store,Positive,0.4
manju mysore,I fill diesel for car full tank after I use shell Asia app points added but after one hour debit poor and frauds. So I usein now other services I don't recommend this shell those are frauds.i rise a with mail and Twitter no response thanks for the worst and worst service 😡😡😡😡😡,1,0,,2023-11-08 18:07:38,,,,i fill diesel for car full tank after i use shell asia app points added but after one hour debit poor and frauds so i usein now other services i dont recommend this shell those are fraudsi rise a with mail and twitter no response thanks for the worst and worst service,Negative,-0.32916666666666666
Ayaan Khan,Simply we have to use the app no any benefit to any person please stop this type of application fraud earning just make people fool on rewards points but any employee they won update stop this nonsense 😡😡😡😡,1,0,,2023-11-06 18:57:40,Thank you for raising this concern. We would like to hear more about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650.,2023-11-08 15:31:29,,simply we have to use the app no any benefit to any person please stop this type of application fraud earning just make people fool on rewards points but any employee they won update stop this nonsense,Neutral,0.0
PERFECT THOUGHT,Very worst service by she'll petrol bunk,1,0,1.0.5(18),2023-11-05 19:44:57,,,1.0.5(18),very worst service by shell petrol bunk,Negative,-1.0
daughter ofabdullah,bad. cannot detect pump station although at the pump station. finally i got to go to counter use manual process,1,0,1.1.2,2023-11-04 15:35:38,,,1.1.2,bad cannot detect pump station although at the pump station finally i got to go to counter use manual process,Negative,-0.3499999999999999
Afiq Akmal,Debit payment refund take too long. Nearly 24 hour but still got no refund purchased. I would not suggest using the full tank option. If every full tank refuel has to deduct rm200 and wait more than one day for a refund. It really not a great experience.,1,1,1.1.2,2023-11-03 16:26:28,,,1.1.2,debit payment refund take too long nearly hour but still got no refund purchased i would not suggest using the full tank option if every full tank refuel has to deduct rm and wait more than one day for a refund it really not a great experience,Positive,0.14166666666666666
Izzul Syazwan Ishak,"Very inconvenience to use. Take a very long step to make a fuel payment, making it unpleasant to keep the back car waiting so long. I'm going to uninstall this shell asia and just use paywave. So funny, I need to wait OTP, making waiting time longer.",1,5,1.1.2,2023-11-03 10:27:34,,,1.1.2,very inconvenience to use take a very long step to make a fuel payment making it unpleasant to keep the back car waiting so long im going to uninstall this shell asia and just use paywave so funny i need to wait otp making waiting time longer,Neutral,-0.05249999999999999
TK Tan,"Cant detect the petrol station location, cant select station manually, even after detected petrol station but cant make payment for petrol, waste of time",1,0,1.1.2,2023-11-02 12:36:57,,,1.1.2,cant detect the petrol station location cant select station manually even after detected petrol station but cant make payment for petrol waste of time,Negative,-0.2
sangramsinh nimbalkar,Per Lt rates r very high,1,0,,2023-10-31 16:29:32,We are sorry to hear about this. Please contact us at goplusindia@shell.com; +91 44 30991103; +91 44 43442650 so that we can address the issue.,2023-11-02 14:20:48,,per lt rates r very high,Positive,0.20800000000000002
Ir. Mohd Adha,Useless. Shell should benchmark Petronas Setel app. User-friendly,1,0,1.1.2,2023-10-30 16:46:48,,,1.1.2,useless shell should benchmark petronas setel app userfriendly,Negative,-0.5
GaruzIT Fryer,cannot press key to keyin otp,1,0,1.1.2,2023-10-28 13:12:57,,,1.1.2,cannot press key to keyin otp,Neutral,0.0
alwi zen,Cannot use,1,0,1.1.2,2023-10-28 07:21:24,,,1.1.2,cannot use,Neutral,0.0
R M,"Apps blm sempurna macam caltex dan setel. 1. Option untuk isi ikut amaun kita nak x ada 2. Nak isi minyak kne masukkn tac?? Buang masa 3. Bila kita dh cukup isi minyak,ada lebihan baki,bila letak balik pump, dia x stop trnsksi. kne tunggu timer tu bape minit, bila kita cancel, terus cancell transaksi. Padahal minyak dah isi, pastu cashier tiba2 pangil pakai mic kata duit x masuk dlm sistem..padahal dh masuk tac. Terpaksa byr cash 4. Certain pam minyak shell xboleh pakai apps ni. Tak detect loc",1,0,1.1.2,2023-10-27 16:49:47,,,1.1.2,apps blm sempurna macam caltex dan setel option untuk isi ikut amaun kita nak x ada nak isi minyak kne masukkn tac buang masa bila kita dh cukup isi minyakada lebihan bakibila letak balik pump dia x stop trnsksi kne tunggu timer tu bape minit bila kita cancel terus cancell transaksi padahal minyak dah isi pastu cashier tiba pangil pakai mic kata duit x masuk dlm sistempadahal dh masuk tac terpaksa byr cash certain pam minyak shell xboleh pakai apps ni tak detect loc,Positive,0.21428571428571427
926 EV,"thank you, i was jam at signing page and i cannot even choose my country",1,0,,2023-10-26 16:37:18,,,,thank you i was jam at signing page and i cannot even choose my country,Neutral,0.0
